Type,Name,lon,lat
U,Monte_Cristi,-71.43693122,19.80143452
U,Monte_Cristi,-71.42791405,19.79848497
U,Monte_Cristi,-71.41957106,19.79528262
U,Monte_Cristi,-71.41502034,19.79401853
U,Monte_Cristi,-71.41105953,19.79275444
U,Monte_Cristi,-71.40431772,19.78988917
U,Monte_Cristi,-71.39993554,19.78803517
U,Monte_Cristi,-71.39591153,19.78634972
U,Monte_Cristi,-71.38942253,19.78415863
U,Monte_Cristi,-71.38200655,19.78120909
U,Monte_Cristi,-71.37374783,19.77834382
S,Septentrional,-71.69326742,19.83088779
S,Septentrional,-71.68484016,19.83046643
S,Septentrional,-71.66967109,19.82928661
S,Septentrional,-71.65829429,19.82793825
S,Septentrional,-71.64877148,19.82667416
S,Septentrional,-71.63773177,19.82482016
S,Septentrional,-71.62711342,19.82338753
S,Septentrional,-71.61868616,19.82296617
S,Septentrional,-71.60789927,19.81959526
S,Septentrional,-71.59053911,19.8154659
S,Septentrional,-71.58169049,19.81411754
S,Septentrional,-71.5671956,19.81066237
S,Septentrional,-71.55699861,19.80855555
S,Septentrional,-71.55042535,19.80703864
S,Septentrional,-71.53534055,19.80349919
S,Septentrional,-71.52682902,19.80088674
S,Septentrional,-71.5118285,19.79709448
S,Septentrional,-71.50407542,19.79498766
S,Septentrional,-71.48106899,19.78976276
S,Septentrional,-71.46657411,19.78605477
S,Septentrional,-71.46286611,19.78453786
S,Septentrional,-71.4508994,19.78217823
S,Septentrional,-71.43724724,19.77914441
S,Septentrional,-71.42679744,19.77661623
S,Septentrional,-71.42528053,19.77560496
S,Septentrional,-71.41002719,19.77282397
S,Septentrional,-71.40025156,19.77029579
S,Septentrional,-71.39174003,19.76751479
S,Septentrional,-71.38145877,19.76439671
S,Septentrional,-71.37202024,19.76035162
S,Septentrional,-71.36089626,19.75563235
S,Septentrional,-71.34859246,19.75175581
S,Septentrional,-71.33679429,19.74602528
S,Septentrional,-71.32516467,19.74029474
S,Septentrional,-71.31387214,19.73591256
S,Septentrional,-71.30510779,19.73169893
S,Septentrional,-71.28639927,19.7241144
S,Septentrional,-71.26482549,19.71602423
S,Septentrional,-71.2518475,19.70978806
S,Septentrional,-71.24106061,19.70557443
S,Septentrional,-71.22976808,19.70068661
S,Septentrional,-71.22403754,19.69849553
S,Septentrional,-71.20853139,19.69259644
S,Septentrional,-71.18746323,19.68416918
S,Septentrional,-71.17397962,19.67624756
S,Septentrional,-71.13892221,19.6607414
S,Septentrional,-71.10083099,19.64590942
S,Septentrional,-71.06847031,19.63208871
S,Septentrional,-71.03206455,19.61894219
S,Septentrional,-71.01217621,19.61321165
S,Septentrional,-70.99464751,19.60815529
S,Septentrional,-70.97577045,19.60175057
S,Septentrional,-70.9632981,19.59804258
S,Septentrional,-70.94138722,19.59096368
S,Septentrional,-70.91543126,19.58219933
S,Septentrional,-70.89941946,19.57769075
S,Septentrional,-70.87632877,19.57078039
S,Septentrional,-70.85273244,19.56403858
S,Septentrional,-70.83773192,19.56016204
S,Septentrional,-70.82037176,19.55409442
SN,Septentrional_Mountain_Front,-69.24145119,19.15901532
SN,Septentrional_Mountain_Front,-69.25273472,19.16191679
SN,Septentrional_Mountain_Front,-69.26337347,19.16546304
SN,Septentrional_Mountain_Front,-69.27626892,19.16933168
SN,Septentrional_Mountain_Front,-69.30657324,19.1783585
SN,Septentrional_Mountain_Front,-69.32204779,19.18287191
SN,Septentrional_Mountain_Front,-69.34268051,19.19060918
SN,Septentrional_Mountain_Front,-69.35815506,19.1948002
SN,Septentrional_Mountain_Front,-69.3713729,19.19705691
SN,Septentrional_Mountain_Front,-69.37782063,19.19641214
SN,Septentrional_Mountain_Front,-69.38813699,19.19834645
SN,Septentrional_Mountain_Front,-69.39619665,19.199636
SN,Septentrional_Mountain_Front,-69.40586824,19.19931361
SN,Septentrional_Mountain_Front,-69.41908608,19.2018927
SN,Septentrional_Mountain_Front,-69.4281129,19.20285986
SN,Septentrional_Mountain_Front,-69.43456063,19.20479418
SN,Septentrional_Mountain_Front,-69.44971279,19.21059714
SN,Septentrional_Mountain_Front,-69.46164108,19.21188668
SN,Septentrional_Mountain_Front,-69.46550972,19.213821
SN,Septentrional_Mountain_Front,-69.48388574,19.21833441
SN,Septentrional_Mountain_Front,-69.4919454,19.22059111
SN,Septentrional_Mountain_Front,-69.50741995,19.22284782
SN,Septentrional_Mountain_Front,-69.51838109,19.22381498
SN,Septentrional_Mountain_Front,-69.53611234,19.2257493
SN,Septentrional_Mountain_Front,-69.54997495,19.22542691
SN,Septentrional_Mountain_Front,-69.55996893,19.22703884
SN,Septentrional_Mountain_Front,-69.572542,19.22736123
SN,Septentrional_Mountain_Front,-69.59414188,19.22929555
SN,Septentrional_Mountain_Front,-69.60961643,19.23380896
SN,Septentrional_Mountain_Front,-69.62541336,19.23542089
SN,Septentrional_Mountain_Front,-69.65668484,19.24154623
SN,Septentrional_Mountain_Front,-69.67473848,19.25025066
SN,Septentrional_Mountain_Front,-69.69214734,19.25540884
SN,Septentrional_Mountain_Front,-69.71149052,19.26443566
SN,Septentrional_Mountain_Front,-69.72277405,19.270561
NS,South_Samana,-70.08235575,19.13322441
NS,South_Samana,-70.07727816,19.13354679
NS,South_Samana,-70.07115282,19.13298262
NS,South_Samana,-70.06663941,19.1334662
NS,South_Samana,-70.06349614,19.13209606
NS,South_Samana,-70.05922452,19.13145128
NS,South_Samana,-70.05398575,19.13120949
NS,South_Samana,-70.04931114,19.13056472
NS,South_Samana,-70.04455594,19.13000054
NS,South_Samana,-70.04125148,19.12911398
NS,South_Samana,-70.03601271,19.12887219
NS,South_Samana,-70.0314187,19.12806623
NS,South_Samana,-70.02642171,19.12766324
NS,South_Samana,-70.02247248,19.12758265
NS,South_Samana,-70.01795907,19.12685728
NS,South_Samana,-70.01288148,19.12669608
NS,South_Samana,-70.00981881,19.12580952
NS,South_Samana,-70.00474123,19.12524534
NS,South_Samana,-69.99926066,19.12540654
NS,South_Samana,-69.99474725,19.12605131
NS,South_Samana,-69.9865264,19.12589012
NS,South_Samana,-69.98201299,19.12524534
NS,South_Samana,-69.97556526,19.1263737
NS,South_Samana,-69.96444293,19.12589012
NS,South_Samana,-69.96025191,19.12508415
NS,South_Samana,-69.95589969,19.12298864
NS,South_Samana,-69.94880719,19.12234387
NS,South_Samana,-69.94106992,19.1215379
NS,South_Samana,-69.93768486,19.12057074
NS,South_Samana,-69.92817446,19.11879762
NS,South_Samana,-69.91898645,19.11799165
NS,South_Samana,-69.90850889,19.11702449
NS,South_Samana,-69.90173878,19.11637972
NS,South_Samana,-69.89271196,19.11702449
NS,South_Samana,-69.88690901,19.11637972
NS,South_Samana,-69.88142844,19.11637972
NS,South_Samana,-69.87659264,19.11734688
NS,South_Samana,-69.87272401,19.11670211
NS,South_Samana,-69.86885537,19.11509017
NS,South_Samana,-69.86369719,19.1144454
NS,South_Samana,-69.85660469,19.1144454
NS,South_Samana,-69.85209128,19.11380063
NS,South_Samana,-69.84532117,19.11251108
NS,South_Samana,-69.8420973,19.11186631
NS,South_Samana,-69.83532719,19.11025438
NS,South_Samana,-69.81920787,19.11025438
NS,South_Samana,-69.80179901,19.11057676
NS,South_Samana,-69.79502889,19.11057676
NS,South_Samana,-69.78567969,19.10960961
NS,South_Samana,-69.77536332,19.10799767
NS,South_Samana,-69.76021116,19.10412904
NS,South_Samana,-69.74731571,19.09993801
NS,South_Samana,-69.73861128,19.09897086
NS,South_Samana,-69.72797253,19.09703654
NS,South_Samana,-69.71249798,19.09929324
NS,South_Samana,-69.69831298,19.10090517
NS,South_Samana,-69.68477275,19.09993801
NS,South_Samana,-69.66897582,19.09735892
NS,South_Samana,-69.65865946,19.09445745
NS,South_Samana,-69.64511923,19.09155597
NS,South_Samana,-69.631579,19.08510824
NS,South_Samana,-69.6151373,19.07962767
NS,South_Samana,-69.60474034,19.07849932
NS,South_Samana,-69.59893738,19.07857992
NS,South_Samana,-69.59426278,19.0789829
NS,South_Samana,-69.5889434,19.07962767
NS,South_Samana,-69.58354343,19.07954708
NS,South_Samana,-69.57838525,19.07882171
NS,South_Samana,-69.57266289,19.07704858
NS,South_Samana,-69.56685994,19.07640381
NS,South_Samana,-69.56137937,19.07583963
NS,South_Samana,-69.55549582,19.07567844
NS,South_Samana,-69.54977346,19.07640381
NS,South_Samana,-69.54630781,19.07575904
NS,South_Samana,-69.54114962,19.07567844
NS,South_Samana,-69.53083326,19.07309935
NS,South_Samana,-69.52019451,19.07019787
NS,South_Samana,-69.5085886,19.07374412
NS,South_Samana,-69.49859462,19.07052026
NS,South_Samana,-69.49150212,19.06923071
NS,South_Samana,-69.47602758,19.06923071
NS,South_Samana,-69.46538883,19.06697401
NS,South_Samana,-69.45668439,19.06213821
S,Cano_Grande_Estero,-69.94848481,19.27862066
S,Cano_Grande_Estero,-69.92333867,19.27700873
S,Cano_Grande_Estero,-69.91044321,19.27475202
S,Cano_Grande_Estero,-69.8917448,19.270561
S,Cano_Grande_Estero,-69.87240162,19.26604759
S,Cano_Grande_Estero,-69.85467037,19.26411327
S,Cano_Grande_Estero,-69.83564957,19.26056702
S,Cano_Grande_Estero,-69.79631844,19.25347452
S,Cano_Grande_Estero,-69.78019912,19.25154021
S,Cano_Grande_Estero,-69.77213946,19.25025066
S,Cano_Grande_Estero,-69.75827685,19.24896112
S,Cano_Grande_Estero,-69.74022321,19.24541486
S,Cano_Grande_Estero,-69.730874,19.24315816
S,Cano_Grande_Estero,-69.71733378,19.24025668
S,Cano_Grande_Estero,-69.70637264,19.23864475
S,Cano_Grande_Estero,-69.68702946,19.23316418
S,Cano_Grande_Estero,-69.67477878,19.23413134
S,Cano_Grande_Estero,-69.66607434,19.23413134
S,Cano_Grande_Estero,-69.65156696,19.23090748
S,Cano_Grande_Estero,-69.63802673,19.22865077
S,Cano_Grande_Estero,-69.62674321,19.22768361
S,Cano_Grande_Estero,-69.61932832,19.22607168
S,Cano_Grande_Estero,-69.61320298,19.22413736
S,Septentrional2,-70.76506997,19.54339936
S,Septentrional2,-70.75378644,19.53824118
S,Septentrional2,-70.73218656,19.53034271
S,Septentrional2,-70.72025826,19.52647407
S,Septentrional2,-70.70768519,19.52034873
S,Septentrional2,-70.6980136,19.51519055
S,Septentrional2,-70.68898678,19.51099953
S,Septentrional2,-70.67464059,19.50342345
S,Septentrional2,-70.66045559,19.4952026
S,Septentrional2,-70.65126758,19.49133396
S,Septentrional2,-70.622414,19.48053402
S,Septentrional2,-70.6009753,19.47295794
S,Septentrional2,-70.59307684,19.46973407
S,Septentrional2,-70.55970985,19.45683862
S,Septentrional2,-70.54294576,19.4478118
S,Septentrional2,-70.52843837,19.44426555
S,Septentrional2,-70.49555496,19.4336268
S,Septentrional2,-70.47073121,19.42459998
S,Septentrional2,-70.45944769,19.41976419
S,Septentrional2,-70.45009848,19.41589555
S,Septentrional2,-70.43945973,19.41073737
S,Septentrional2,-70.43333439,19.4075135
S,Septentrional2,-70.41463598,19.40009862
S,Septentrional2,-70.40125695,19.39671356
S,Septentrional2,-70.39448683,19.39445686
S,Septentrional2,-70.38497643,19.39026583
S,Septentrional2,-70.37643319,19.38817032
S,Septentrional2,-70.36611683,19.38559123
S,Septentrional2,-70.35112586,19.38011066
S,Septentrional2,-70.34129308,19.37833754
S,Septentrional2,-70.33190358,19.37571815
S,Septentrional2,-70.32593943,19.37406592
S,Septentrional2,-70.31574396,19.37072116
S,Septentrional2,-70.30510521,19.36781968
S,Septentrional2,-70.29285453,19.36572417
S,Septentrional2,-70.27496208,19.36040479
S,Septentrional2,-70.25723083,19.35621377
S,Septentrional2,-70.24514134,19.35411826
S,Septentrional2,-70.23514737,19.35250633
S,Septentrional2,-70.22297728,19.34863769
S,Septentrional2,-70.21249972,19.3437213
S,Septentrional2,-70.20226396,19.33977207
S,Septentrional2,-70.19492967,19.33840192
S,Septentrional2,-70.17921333,19.33517806
S,Septentrional2,-70.17083129,19.33259897
S,Septentrional2,-70.16406117,19.33066465
S,Septentrional2,-70.1563239,19.32856914
S,Septentrional2,-70.14987617,19.32647363
S,Septentrional2,-70.13520759,19.32405573
S,Septentrional2,-70.12634197,19.32131545
S,Septentrional2,-70.11941066,19.31938113
S,Septentrional2,-70.10796594,19.31631846
S,Septentrional2,-70.10038986,19.31454533
S,Septentrional2,-70.08636606,19.31325579
S,Septentrional2,-70.08201384,19.31277221
S,Septentrional2,-70.07508253,19.3106767
S,Septentrional2,-70.06589452,19.30858119
S,Septentrional2,-70.05606174,19.30632448
S,Septentrional2,-70.04558418,19.30310062
S,Septentrional2,-70.02833651,19.29762005
S,Septentrional2,-70.01705299,19.29439619
S,Septentrional2,-70.01262017,19.29254246
S,Septentrional2,-70.00657543,19.29084993
S,Septentrional2,-70.00464111,19.29004397
S,Septentrional2,-69.99972472,19.28964099
S,Septentrional2,-69.99690384,19.2893992
S,Septentrional2,-69.99448594,19.28851263
S,Septentrional2,-69.98723225,19.28730368
S,Septentrional2,-69.97917259,19.28569175
S,Septentrional2,-69.9717577,19.28375743
S,Septentrional2,-69.96788906,19.28166192
S,Septentrional2,-69.96256969,19.28037238
S,Septentrional2,-69.95644435,19.2774709
S,Septentrional2,-69.95128617,19.27682613
S,Septentrional3,-71.73868179,19.71081785
S,Septentrional3,-71.70942536,19.69480961
S,Septentrional3,-71.68182495,19.68266543
S,Septentrional3,-71.64815246,19.66996925
S,Septentrional3,-71.58087647,19.65168398
S,Septentrional3,-71.55603611,19.64505988
S,Septentrional3,-71.51159945,19.63153568
S,Septentrional3,-71.49117515,19.63015566
S,Septentrional3,-71.44204643,19.62905165
S,Septentrional3,-71.40230185,19.6326397
S,Septentrional3,-71.37663347,19.63346771
S,Septentrional4,-72.66916046,19.97598874
S,Septentrional4,-72.5565508,19.93845219
S,Septentrional4,-72.48920582,19.90643572
S,Septentrional4,-72.38432427,19.88325138
S,Septentrional4,-72.28054675,19.85785901
S,Septentrional4,-72.23197004,19.8435068
S,Septentrional4,-72.16572906,19.82915459
S,Septentrional4,-72.07409572,19.80597025
S,Septentrional4,-72.01447884,19.78720197
S,Septentrional4,-71.92174148,19.75739353
S,Septentrional4,-71.84998042,19.73862526
S,Septentrional4,-71.77821937,19.72206501
S,Septentrional4,-71.7395788,19.71102485
T,Lametin,-72.61313164,18.65613735
T,Lametin,-72.59822742,18.62688092
T,Lametin,-72.57725111,18.60700863
T,Lametin,-72.55682681,18.60148855
T,Lametin,-72.53805853,18.59044839
T,Lametin,-72.52646636,18.57554417
T,Lametin,-72.50604206,18.56616003
T,Lametin,-72.48230571,18.55843192
T,Lametin,-72.46339944,18.55304984
T,Lametin,-72.44173312,18.54863377
T,Lametin,-72.42820892,18.5438037
T,Lametin,-72.41910079,18.54228568
T,Lametin,-72.41289069,18.54035365
T,Lametin,-72.40557659,18.53786962
T,Lametin,-72.39757247,18.53552358
T,Lametin,-72.39067237,18.53386756
T,Lametin,-72.38487628,18.53207353
T,Lametin,-72.37742417,18.53096952
T,Lametin,-72.37066207,18.53055551
T,Lametin,-72.36100193,18.5297275
T,Lametin,-72.35258381,18.53096952
T,Lametin,-72.33919761,18.53207353
T,Lametin,-72.3318835,18.53331555
T,Lametin,-72.32263737,18.53386756
T,Lametin,-72.31242522,18.53359155
T,Unnamed5,-72.30635313,18.53110752
T,Unnamed5,-72.29696899,18.5300035
T,Unnamed5,-72.28703285,18.52751946
T,Unnamed5,-72.27488867,18.52586344
T,Unnamed5,-72.26688455,18.52558744
T,Unnamed5,-72.25308435,18.52144738
T,Unnamed5,-72.24259619,18.51592729
T,Unnamed5,-72.23542009,18.51206324
T,Unnamed5,-72.22686396,18.51178723
T,Unnamed5,-72.20975171,18.50543914
T,Unnamed5,-72.2025756,18.5024031
T,Unnamed5,-72.19650352,18.50516314
T,Unnamed5,-72.18932741,18.50819918
T,Unnamed5,-72.18822339,18.51710031
T,Unnamed5,-72.18394533,18.51820433
T,Unnamed5,-72.17801124,18.5230344
T,Unnamed5,-72.1749752,18.52531143
T,Unnamed5,-72.17007613,18.52620845
T,Unnamed5,-72.16428004,18.52765747
T,Unnamed5,-72.15986398,18.52738146
T,Unnamed5,-72.15572392,18.52641545
T,Unnamed5,-72.15282587,18.52620845
T,Unnamed5,-72.15006583,18.52627745
T,Unnamed5,-72.14675378,18.52482843
T,Unnamed5,-72.14351074,18.52358641
T,Unnamed5,-72.13992268,18.52268939
T,Unnamed5,-72.13750765,18.52075737
T,Unnamed5,-72.13378159,18.52103337
T,Unnamed5,-72.13095255,18.52013636
T,Unnamed5,-72.12915853,18.5163413
T,Unnamed5,-72.12612248,18.51358126
T,Unnamed5,-72.12163742,18.5093722
T,Unnamed5,-72.12108541,18.50716417
T,Unnamed5,-72.11922238,18.50468013
T,Unnamed5,-72.1138403,18.50557714
T,Unnamed5,-72.10783721,18.5095102
T,Unnamed5,-72.10349015,18.50985521
T,Matheux,-72.85808523,19.04882212
T,Matheux,-72.82965682,19.01763366
T,Matheux,-72.79874436,18.99803738
T,Matheux,-72.73636745,18.96657291
T,Matheux,-72.71042307,18.95470474
T,Matheux,-72.68503069,18.93897251
T,Matheux,-72.67123049,18.9312444
T,Matheux,-72.65881031,18.92627632
T,Matheux,-72.64749414,18.91854821
T,Matheux,-72.63617797,18.90778405
T,Matheux,-72.62541382,18.89812391
T,Matheux,-72.61906572,18.89563987
T,Matheux,-72.60912958,18.88901578
T,Matheux,-72.60002144,18.88073565
T,Matheux,-72.59174132,18.87300754
T,Matheux,-72.57959714,18.8636234
T,Matheux,-72.56883299,18.85561928
T,Matheux,-72.56055286,18.84623515
T,Matheux,-72.54840869,18.83905904
T,Matheux,-72.52964041,18.83547099
T,Matheux,-72.52053228,18.83077892
T,Matheux,-72.50700808,18.82139478
T,Matheux,-72.49375988,18.80814659
T,Matheux,-72.48630777,18.79821044
T,Matheux,-72.47581962,18.79048233
T,Matheux,-72.46339944,18.78441024
T,Matheux,-72.45787936,18.7819262
T,Matheux,-72.45622333,18.77571611
T,Matheux,-72.4540153,18.77074804
T,Matheux,-72.44794321,18.76577996
T,Matheux,-72.4407671,18.75970788
T,Matheux,-72.43911108,18.7544638
T,Matheux,-72.43414301,18.75087575
T,Matheux,-72.43110696,18.74894372
T,Matheux,-72.42503487,18.74673569
T,Matheux,-72.42061881,18.74314763
T,Matheux,-72.41647875,18.73624753
T,Matheux,-72.41482272,18.72989944
T,Matheux,-72.40819863,18.72106731
T,Matheux,-72.39881449,18.71720325
T,Matheux,-72.39329441,18.71582323
T,Matheux,-72.38418627,18.70919913
T,Matheux,-72.37066207,18.70202303
T,Matheux,-72.35989792,18.69760696
T,Matheux,-72.34306167,18.68987885
T,Matheux,-72.33367753,18.68711881
T,Matheux,-72.31987733,18.68021871
T,Matheux,-72.29917702,18.66945455
T,Matheux,-72.28289278,18.65979441
T,Matheux,-72.26743656,18.65151429
T,Matheux,-72.23183203,18.63274601
T,Gantheir,-72.12212042,18.55339484
T,Gantheir,-72.11742835,18.55311884
T,Gantheir,-72.11080426,18.54980679
T,Gantheir,-72.10611219,18.54566673
T,Gantheir,-72.10224813,18.54152667
T,Gantheir,-72.09948809,18.53904263
T,Gantheir,-72.09562403,18.5368346
T,Gantheir,-72.09065596,18.53407456
T,Gantheir,-72.08513588,18.53103852
T,Gantheir,-72.07933979,18.52938249
T,Gantheir,-72.0729917,18.52883048
T,Gantheir,-72.0660916,18.52827848
T,Gantheir,-72.06250355,18.52689846
T,Gantheir,-72.05449943,18.52579444
T,Gantheir,-72.04815134,18.52607044
T,Gantheir,-72.04263125,18.52275839
T,Gantheir,-72.03655917,18.51806633
T,Gantheir,-72.03131509,18.5164103
T,Gantheir,-72.02027493,18.51530629
T,Gantheir,-72.01641087,18.51447827
T,Balan,-72.0594675,18.56912708
T,Balan,-72.05311941,18.55946693
T,Balan,-72.04897935,18.55256683
T,Balan,-72.04401128,18.55091081
T,Balan,-72.04042322,18.54787476
T,Balan,-72.03435113,18.54594274
T,Balan,-72.02965906,18.5437347
T,Balan,-72.02634702,18.54125067
T,Balan,-72.02193095,18.53849063
T,Balan,-72.01585886,18.53711061
T,Balan,-72.00978677,18.53517858
T,Balan,-72.00675073,18.53241854
T,Balan,-72.00095464,18.53186653
T,Balan,-71.99985063,18.53159052
T,Balan,-71.99653858,18.52938249
T,Balan,-71.99405454,18.52662245
T,Balan,-71.99350253,18.52689846
R,Unnamed6,-72.18532535,18.67669966
R,Unnamed6,-72.17952927,18.67545764
R,Unnamed6,-72.17456119,18.67449162
R,Unnamed6,-72.16917911,18.67393962
R,Unnamed6,-72.16572906,18.6728356
R,Unnamed6,-72.16089899,18.67035156
R,Unnamed6,-72.15772495,18.66966155
R,Unnamed6,-72.15261887,18.66786753
R,Unnamed6,-72.14889282,18.66690151
R,Unnamed6,-72.14337273,18.66358946
R,Unnamed6,-72.14047469,18.66524549
R,Unnamed6,-72.13702464,18.66703951
R,Unnamed6,-72.13329859,18.66869554
R,Unnamed6,-72.12888252,18.66924755
R,Unnamed6,-72.12584648,18.66938555
R,Unnamed6,-72.12322444,18.67048956
R,Unnamed6,-72.11784236,18.67048956
R,Unnamed6,-72.11466831,18.67104157
R,Unnamed6,-72.10487017,18.6728356
R,Unnamed6,-72.09962609,18.67173158
R,Unnamed6,-72.09493402,18.67048956
R,Unnamed6,-72.08968995,18.66938555
R,Unnamed6,-72.08209983,18.66759152
R,Unnamed6,-72.07547574,18.6663495
R,Unnamed6,-72.0663676,18.66138143
R,Unnamed6,-72.06195154,18.65848339
R,Unnamed6,-72.04856534,18.6521353
R,Unnamed6,-72.04221725,18.64937525
R,Boca_de_Cachon,-72.03504114,18.65103128
R,Boca_de_Cachon,-72.02648502,18.64219915
R,Boca_de_Cachon,-72.02262096,18.63612706
R,Boca_de_Cachon,-72.01765289,18.63005497
R,Boca_de_Cachon,-72.01240881,18.62260286
R,Boca_de_Cachon,-72.00799275,18.62039483
R,Boca_de_Cachon,-71.99998863,18.61625477
R,Boca_de_Cachon,-71.99253652,18.6115627
R,Boca_de_Cachon,-71.98149636,18.60907866
R,Boca_de_Cachon,-71.97294023,18.60659463
R,Boca_de_Cachon,-71.95886402,18.6046626
R,Boca_de_Cachon,-71.9370597,18.6049386
R,Boca_de_Cachon,-71.92795157,18.59997053
R,Boca_de_Cachon,-71.91911944,18.5983145
R,Boca_de_Cachon,-71.91111532,18.59555446
R,Boca_de_Cachon,-71.90476723,18.5911384
R,Boca_de_Cachon,-71.89345106,18.58782635
R,Boca_de_Cachon,-71.88793098,18.58561832
R,Boca_de_Cachon,-71.87440678,18.58120225
R,Boca_de_Cachon,-71.86115859,18.57264613
R,Boca_de_Cachon,-71.85729453,18.56905807
R,Boca_de_Cachon,-71.84735839,18.56353799
R,Boca_de_Cachon,-71.83907826,18.55884592
R,Boca_de_Cachon,-71.82527806,18.55277384
R,Boca_de_Cachon,-71.81892997,18.5505658
R,Boca_de_Cachon,-71.80871782,18.54835777
R,Boca_de_Cachon,-71.79712565,18.54559773
R,Boca_de_Cachon,-71.79077756,18.54421771
R,Boca_de_Cachon,-71.78235943,18.54311369
R,Boca_de_Cachon,-71.77490732,18.54407971
R,Neiba,-71.6375953,18.55318784
R,Neiba,-71.62600313,18.54849577
R,Neiba,-71.61303094,18.54076766
R,Neiba,-71.60419881,18.53414356
R,Neiba,-71.59564269,18.5297275
R,Neiba,-71.58653455,18.52503543
R,Neiba,-71.57494238,18.51896334
R,Neiba,-71.56528224,18.51399527
R,Neiba,-71.54816999,18.50378312
R,Neiba,-71.53685382,18.49853904
R,Neiba,-71.52636567,18.49633101
R,Neiba,-71.51422149,18.496055
R,Neiba,-71.50621737,18.49660701
R,Neiba,-71.50318133,18.50047107
R,Neiba,-71.49766125,18.50433512
R,Neiba,-71.49076115,18.50461113
R,Neiba,-71.48413705,18.50654316
R,Neiba,-71.47944498,18.50875119
R,Neiba,-71.47199287,18.51040721
R,Neiba,-71.46316074,18.51206324
R,Neiba,-71.45570863,18.51178723
R,Neiba,-71.44439247,18.51013121
R,Neiba,-71.41844809,18.50516314
R,Neiba,-71.40795993,18.50323111
R,Neiba,-71.39609176,18.50019506
R,Neiba,-71.37787549,18.49743502
R,Neiba,-71.36711133,18.49495099
R,Neiba,-71.35745119,18.49688301
R,El_Rodeo,-71.34834306,18.53869763
R,El_Rodeo,-71.34406499,18.53165953
R,El_Rodeo,-71.33909692,18.52751946
R,El_Rodeo,-71.33661288,18.52434542
R,El_Rodeo,-71.33205882,18.52227539
R,El_Rodeo,-71.32791876,18.51951535
R,El_Rodeo,-71.32460671,18.51910134
R,El_Rodeo,-71.31825861,18.51813533
R,El_Rodeo,-71.31480856,18.5164793
R,El_Rodeo,-71.30804646,18.51427127
R,El_Rodeo,-71.3037684,18.51316725
R,El_Rodeo,-71.30100836,18.51151123
R,El_Rodeo,-71.29631629,18.51123523
R,El_Rodeo,-71.2903822,18.51054522
R,El_Rodeo,-71.28555213,18.51095922
R,El_Rodeo,-71.28155007,18.51164923
R,El_Rodeo,-71.27533998,18.51013121
R,El_Rodeo,-71.26360981,18.50888919
R,El_Rodeo,-71.26084977,18.5094412
R,El_Rodeo,-71.25822773,18.51123523
R,El_Rodeo,-71.25160363,18.51206324
R,El_Rodeo,-71.24704957,18.51109722
R,El_Rodeo,-71.23697542,18.51371926
R,El_Rodeo,-71.2288333,18.51358126
R,El_Rodeo,-71.22055318,18.51316725
R,El_Rodeo,-71.21434309,18.51302925
R,El_Rodeo,-71.21103104,18.51496128
R,El_Rodeo,-71.20896101,18.51592729
R,Monte_Grande,-71.25174164,18.52889948
R,Monte_Grande,-71.2426335,18.53386756
R,Monte_Grande,-71.23518139,18.53773161
R,Monte_Grande,-71.22938531,18.54214768
R,Monte_Grande,-71.21806914,18.54573573
R,Monte_Grande,-71.20896101,18.54932378
R,Monte_Grande,-71.19874886,18.54932378
R,Monte_Grande,-71.19019273,18.54821977
R,Monte_Grande,-71.18080859,18.54683975
R,Monte_Grande,-71.17501251,18.54656374
R,Monte_Grande,-71.16259233,18.54518372
R,Monte_Grande,-71.15624423,18.5438037
R,Monte_Grande,-71.15017214,18.54076766
R,Monte_Grande,-71.14189202,18.53579959
R,Monte_Grande,-71.13167987,18.53359155
R,Monte_Grande,-71.12450377,18.53386756
R,Monte_Grande,-71.11235959,18.53469557
R,Monte_Grande,-71.10352746,18.53497157
R,Monte_Grande,-71.09331531,18.5366276
R,Monte_Grande,-71.08034312,18.54076766
R,Monte_Grande,-71.07592705,18.54145767
R,Monte_Grande,-71.06819894,18.53911163
R,Monte_Grande,-71.0588148,18.53731761
R,Monte_Grande,-71.05398473,18.53455757
R,Monte_Grande,-71.04984467,18.53262554
R,Monte_Grande,-71.04170255,18.53207353
R,Monte_Grande,-71.03563046,18.53193553
R,Monte_Grande,-71.02900636,18.53027951
R,Monte_Grande,-71.0244523,18.52862348
R,Monte_Grande,-71.01617218,18.52517343
R,Monte_Grande,-71.01065209,18.52268939
R,Monte_Grande,-70.99988794,18.52379341
R,Monte_Grande,-70.98912378,18.52379341
R,Monte_Grande,-70.98415571,18.5232414
R,Independencia,-72.01530685,18.49370897
R,Independencia,-71.99764259,18.48984491
R,Independencia,-71.97225022,18.48818889
R,Independencia,-71.95568998,18.48874089
R,Independencia,-71.94299379,18.49150094
R,Independencia,-71.9297456,18.4892929
R,Independencia,-71.91428937,18.49812503
R,Independencia,-71.90214519,18.49922905
R,Independencia,-71.88779298,18.49646901
R,Independencia,-71.87509679,18.48487684
R,Independencia,-71.86626466,18.47659672
R,Independencia,-71.86350462,18.47162864
R,Independencia,-71.85688053,18.46003647
R,Independencia,-71.84363233,18.45175635
R,Independencia,-71.83259217,18.44623627
R,Independencia,-71.82541606,18.43574812
R,Independencia,-71.81879197,18.43133205
R,Independencia,-71.81271988,18.42305193
